y	age	job	marital	education	balance	housing	loan	contact	duration	previous	poutcome
0	49	admin	divorced	secondary	132	yes	no	cellular	98	1	failure
0	26	technician	single	secondary	626	yes	no	cellular	412	0	unknown
0	30	management	single	tertiary	1692	yes	no	cellular	251	0	unknown
0	29	blue-collar	married	secondary	47	yes	yes	cellular	245	0	unknown
1	54	unemployed	married	secondary	582	yes	no	cellular	693	2	failure
0	29	student	single	tertiary	80	yes	no	cellular	15	1	failure
0	34	admin	single	secondary	6979	yes	no	cellular	14	0	unknown
0	25	blue-collar	single	tertiary	1395	yes	no	cellular	268	0	unknown
0	26	services	single	secondary	212	yes	no	cellular	144	1	other
0	31	blue-collar	single	secondary	210	yes	yes	cellular	166	0	unknown
0	51	management	divorced	tertiary	-227	yes	no	cellular	404	0	unknown
0	34	management	married	secondary	-285	yes	no	cellular	192	3	failure
1	34	technician	single	secondary	194	yes	yes	cellular	1015	0	unknown
1	27	services	single	secondary	353	yes	no	cellular	663	0	unknown
0	28	student	single	secondary	217	yes	no	cellular	238	1	failure
0	32	blue-collar	married	primary	252	yes	no	cellular	52	0	unknown
0	23	services	married	secondary	2211	yes	no	cellular	210	0	unknown
0	42	blue-collar	divorced	secondary	198	no	no	cellular	133	0	unknown
0	26	student	single	secondary	2138	yes	no	cellular	18	1	other
0	39	admin	married	secondary	-650	no	no	cellular	123	1	failure
0	29	technician	single	tertiary	226	yes	no	cellular	261	0	unknown
0	52	blue-collar	married	primary	134	yes	no	cellular	81	3	failure
0	36	admin	married	secondary	1479	no	no	cellular	65	0	unknown
1	28	services	single	secondary	341	yes	no	cellular	437	3	other
0	37	services	single	secondary	1175	yes	no	cellular	102	2	failure
0	29	blue-collar	married	secondary	339	yes	no	cellular	63	2	failure
0	41	self-employed	married	tertiary	6000	yes	no	cellular	217	1	failure
0	29	management	single	tertiary	1388	yes	no	cellular	157	0	unknown
0	32	blue-collar	married	primary	2198	no	no	cellular	463	4	failure
1	39	entrepreneur	married	tertiary	-172	yes	no	cellular	562	0	unknown
0	37	blue-collar	married	primary	-212	yes	no	cellular	189	1	other
0	30	technician	married	primary	95	yes	no	cellular	220	1	failure
0	39	technician	single	secondary	12	yes	no	cellular	500	2	failure
0	27	blue-collar	single	unknown	-15	yes	yes	cellular	212	6	other
0	41	admin	single	secondary	2002	yes	no	cellular	172	1	failure
0	32	services	married	secondary	118	yes	no	cellular	20	0	unknown
0	58	blue-collar	married	primary	5431	yes	yes	cellular	327	1	failure
0	41	admin	divorced	secondary	2550	yes	no	cellular	894	2	failure
0	40	admin	married	secondary	438	yes	no	cellular	823	0	unknown
0	28	blue-collar	married	secondary	2257	yes	no	cellular	352	0	unknown
0	21	student	single	secondary	126	yes	no	telephone	52	0	unknown
0	31	admin	married	secondary	728	yes	yes	cellular	152	4	failure
0	30	services	single	tertiary	717	yes	yes	cellular	116	0	unknown
0	34	services	single	secondary	4062	yes	yes	cellular	29	0	unknown
1	60	retired	divorced	secondary	-639	yes	no	cellular	585	0	unknown
0	27	admin	single	tertiary	144	yes	no	cellular	95	0	unknown
0	23	admin	single	secondary	252	yes	no	cellular	56	0	unknown
0	22	admin	single	secondary	118	yes	no	cellular	564	0	unknown
0	28	admin	single	secondary	-215	yes	no	cellular	188	3	failure
0	25	admin	single	tertiary	1056	yes	no	cellular	363	0	unknown
0	52	blue-collar	married	primary	2396	yes	no	cellular	48	0	unknown
0	32	services	married	secondary	3268	no	no	cellular	147	0	unknown
0	33	services	divorced	secondary	2411	yes	no	cellular	360	0	unknown
0	41	blue-collar	married	secondary	49	yes	no	cellular	342	0	unknown
0	28	blue-collar	married	secondary	0	yes	no	cellular	6	0	unknown
0	23	student	single	secondary	556	yes	no	cellular	170	0	unknown
0	50	admin	single	primary	181	yes	no	cellular	119	3	failure
0	60	retired	divorced	secondary	4974	yes	no	cellular	80	0	unknown
1	26	student	single	secondary	864	yes	no	cellular	659	0	unknown
1	32	management	married	secondary	134	yes	yes	cellular	532	0	unknown
0	39	blue-collar	married	primary	2288	yes	no	cellular	265	0	unknown
0	40	management	married	tertiary	592	yes	no	telephone	15	0	unknown
0	48	blue-collar	single	primary	244	yes	no	cellular	54	0	unknown
1	40	admin	single	secondary	50	no	no	cellular	837	0	unknown
0	33	blue-collar	married	secondary	1	yes	no	cellular	67	3	failure
0	46	management	married	tertiary	2851	yes	yes	cellular	77	0	unknown
0	30	management	single	secondary	340	yes	no	cellular	136	1	other
0	41	services	married	secondary	2399	yes	no	cellular	303	2	failure
0	38	entrepreneur	married	tertiary	2069	yes	no	cellular	358	0	unknown
0	34	blue-collar	divorced	secondary	1614	yes	no	cellular	228	1	other
0	33	blue-collar	married	primary	35	no	no	cellular	47	0	unknown
0	39	blue-collar	married	primary	315	yes	no	cellular	259	3	failure
1	25	admin	single	secondary	507	yes	no	cellular	832	3	failure
0	23	blue-collar	single	primary	8627	yes	no	cellular	169	1	failure
0	21	admin	single	secondary	66	yes	no	cellular	31	2	failure
0	22	student	single	secondary	4038	yes	no	cellular	1380	0	unknown
0	28	technician	single	tertiary	372	yes	yes	cellular	201	2	success
0	42	services	married	secondary	1370	yes	no	cellular	36	0	unknown
1	44	blue-collar	married	primary	-101	yes	no	cellular	679	4	failure
0	33	management	married	tertiary	287	yes	no	cellular	199	3	other
0	41	blue-collar	married	primary	89	yes	no	cellular	58	2	other
0	52	technician	married	primary	-50	yes	no	cellular	129	0	unknown
0	47	blue-collar	married	primary	-290	yes	no	cellular	495	0	unknown
0	27	blue-collar	single	secondary	940	yes	no	cellular	141	3	failure
0	33	blue-collar	single	primary	165	yes	no	cellular	139	0	unknown
0	41	blue-collar	divorced	secondary	2540	yes	no	cellular	82	1	failure
1	48	blue-collar	married	secondary	480	yes	no	cellular	830	2	failure
1	37	entrepreneur	single	secondary	-22	yes	no	cellular	317	0	unknown
0	35	technician	single	secondary	1501	yes	no	cellular	26	1	other
1	39	admin	divorced	secondary	878	yes	no	cellular	611	0	unknown
0	46	management	married	tertiary	810	yes	yes	cellular	33	1	other
0	52	technician	divorced	secondary	144	yes	no	cellular	362	0	unknown
1	40	admin	married	secondary	2574	yes	no	cellular	432	1	failure
0	26	blue-collar	single	primary	17	yes	no	cellular	86	2	failure
0	25	technician	single	secondary	173	yes	no	cellular	186	0	unknown
0	33	blue-collar	married	primary	309	yes	no	cellular	42	0	unknown
1	24	blue-collar	single	secondary	833	yes	no	cellular	956	0	unknown
0	27	blue-collar	single	secondary	20	yes	no	cellular	175	3	other
0	30	management	single	tertiary	1761	yes	no	cellular	229	1	other
0	29	technician	single	tertiary	940	yes	no	cellular	757	1	failure
0	48	services	married	secondary	975	yes	yes	cellular	521	0	unknown
0	25	student	single	secondary	1919	yes	no	cellular	264	4	failure
0	31	admin	single	secondary	-1	yes	no	cellular	99	1	failure
0	42	entrepreneur	married	secondary	169	yes	no	telephone	87	0	unknown
0	26	entrepreneur	single	tertiary	255	yes	no	cellular	401	0	unknown
0	51	technician	married	secondary	1174	yes	no	cellular	301	0	unknown
0	26	services	single	secondary	46	yes	no	cellular	17	6	other
0	58	blue-collar	married	primary	66	yes	no	cellular	184	0	unknown
0	30	blue-collar	married	secondary	3	no	no	cellular	42	1	failure
0	36	blue-collar	single	secondary	103	yes	no	cellular	200	0	unknown
0	49	blue-collar	married	secondary	1230	yes	yes	cellular	167	3	failure
0	37	admin	single	secondary	309	yes	no	cellular	58	0	unknown
0	38	blue-collar	divorced	secondary	226	yes	no	cellular	167	0	unknown
0	39	technician	single	secondary	400	yes	no	cellular	237	0	unknown
0	31	management	married	tertiary	527	yes	yes	cellular	98	1	failure
0	40	services	married	secondary	771	yes	no	cellular	173	0	unknown
0	46	services	married	unknown	72	yes	no	cellular	165	0	unknown
1	31	management	single	tertiary	2734	yes	no	cellular	858	0	unknown
0	29	blue-collar	married	secondary	-114	yes	no	cellular	132	2	failure
0	57	management	married	secondary	39	yes	no	cellular	114	0	unknown
0	33	technician	single	secondary	1064	yes	no	cellular	173	0	unknown
0	56	retired	divorced	tertiary	-458	yes	no	cellular	406	3	failure
1	42	admin	divorced	secondary	241	yes	no	cellular	1012	0	unknown
0	31	management	single	tertiary	74	yes	yes	cellular	13	0	unknown
0	30	technician	single	secondary	-109	yes	no	cellular	73	2	other
0	35	admin	divorced	secondary	-133	yes	no	cellular	160	0	unknown
0	34	blue-collar	divorced	primary	390	yes	no	cellular	372	2	success
0	34	blue-collar	divorced	primary	0	yes	no	cellular	206	0	unknown
0	34	management	single	tertiary	2360	yes	no	cellular	137	1	failure
1	51	blue-collar	married	primary	129	yes	no	cellular	611	0	unknown
0	49	blue-collar	married	secondary	598	yes	no	cellular	219	0	unknown
0	45	unemployed	married	secondary	-407	yes	no	cellular	320	2	failure
0	59	self-employed	married	primary	671	yes	no	cellular	57	3	failure
0	52	blue-collar	divorced	primary	29	yes	no	cellular	223	1	failure
0	32	services	divorced	secondary	-34	yes	no	cellular	147	0	unknown
0	29	student	single	secondary	949	yes	no	cellular	109	1	success
0	40	blue-collar	married	secondary	1145	yes	no	cellular	175	0	unknown
0	31	technician	married	secondary	84	no	no	cellular	264	0	unknown
0	33	technician	divorced	secondary	855	yes	no	cellular	124	0	unknown
1	28	management	single	tertiary	41	yes	no	cellular	885	2	other
1	32	management	married	tertiary	3387	yes	no	cellular	1111	0	unknown
0	26	services	single	secondary	-162	yes	no	cellular	44	0	unknown
0	49	self-employed	married	secondary	2576	yes	no	cellular	64	0	unknown
0	29	blue-collar	married	secondary	25	yes	no	cellular	50	0	unknown
0	27	self-employed	single	tertiary	362	yes	no	cellular	76	0	unknown
0	38	technician	married	tertiary	432	yes	no	cellular	10	1	other
0	43	blue-collar	married	secondary	5997	yes	no	cellular	270	0	unknown
0	28	blue-collar	married	primary	278	yes	yes	telephone	31	4	other
0	28	technician	single	tertiary	-594	yes	yes	cellular	296	2	other
0	36	technician	married	tertiary	530	yes	no	cellular	239	0	unknown
0	57	technician	married	secondary	225	yes	no	telephone	22	12	failure
1	36	admin	single	secondary	148	yes	no	cellular	1357	2	failure
0	30	admin	married	primary	624	yes	no	cellular	212	1	failure
0	27	management	single	tertiary	7944	yes	no	cellular	99	1	other
0	38	services	single	secondary	70	yes	no	cellular	150	0	unknown
0	30	management	single	tertiary	9	yes	yes	cellular	582	0	unknown
1	36	blue-collar	married	secondary	249	yes	no	cellular	709	0	unknown
0	30	technician	single	secondary	1395	yes	no	cellular	199	1	failure
0	55	services	married	secondary	841	yes	no	cellular	140	4	failure
0	33	management	married	tertiary	2044	yes	no	cellular	102	1	failure
0	40	services	single	secondary	65	yes	no	cellular	15	0	unknown
0	24	blue-collar	divorced	secondary	513	yes	no	cellular	61	0	unknown
0	44	services	divorced	secondary	-2	yes	no	cellular	152	0	unknown
0	33	admin	married	secondary	1293	yes	no	cellular	245	2	failure
1	38	self-employed	single	tertiary	5774	yes	no	cellular	406	5	other
0	26	services	single	secondary	0	yes	no	cellular	23	0	unknown
0	33	technician	married	secondary	-204	no	no	cellular	297	0	unknown
0	44	blue-collar	divorced	primary	-97	yes	yes	cellular	197	4	failure
0	32	blue-collar	divorced	secondary	201	yes	no	cellular	63	24	other
0	26	admin	single	secondary	140	yes	no	cellular	103	0	unknown
0	40	management	married	tertiary	-1212	yes	no	cellular	1259	18	failure
0	34	management	single	tertiary	-184	yes	yes	cellular	80	1	other
0	25	blue-collar	single	secondary	381	yes	no	cellular	951	0	unknown
0	27	blue-collar	married	secondary	5854	no	no	cellular	255	0	unknown
0	45	services	married	secondary	-1621	yes	yes	cellular	8	5	failure
0	37	admin	married	secondary	-557	yes	yes	cellular	284	0	unknown
0	44	services	single	secondary	532	yes	no	cellular	550	2	failure
0	41	admin	single	secondary	90	yes	no	cellular	77	4	failure
0	34	technician	married	secondary	393	yes	no	cellular	314	6	other
0	33	management	married	tertiary	3301	yes	no	cellular	536	0	unknown
0	25	services	married	secondary	806	yes	yes	cellular	193	0	unknown
0	30	technician	married	secondary	-910	yes	no	cellular	124	1	failure
0	39	technician	single	tertiary	1674	no	no	cellular	12	1	failure
0	31	technician	single	tertiary	6138	yes	no	cellular	134	0	unknown
0	34	technician	married	secondary	656	yes	no	cellular	10	1	other
0	54	admin	divorced	secondary	-394	yes	no	cellular	895	2	failure
0	38	management	married	tertiary	8	yes	no	cellular	17	0	unknown
0	34	unemployed	married	secondary	-16	yes	no	cellular	212	2	other
0	56	technician	single	secondary	751	yes	no	cellular	43	5	failure
0	40	blue-collar	married	secondary	5	yes	no	cellular	364	0	unknown
0	39	services	single	secondary	315	yes	no	cellular	14	0	unknown
0	28	services	single	secondary	118	yes	yes	cellular	376	1	failure
0	28	blue-collar	single	secondary	3412	yes	no	cellular	22	0	unknown
0	58	blue-collar	married	secondary	238	no	no	cellular	122	0	unknown
0	35	entrepreneur	married	secondary	4872	yes	no	cellular	34	0	unknown
0	36	student	single	secondary	3551	yes	no	telephone	134	0	unknown
0	40	blue-collar	divorced	secondary	0	yes	no	cellular	21	0	unknown
0	30	blue-collar	married	secondary	-99	yes	no	cellular	144	0	unknown
0	43	services	divorced	secondary	7816	yes	no	telephone	16	0	unknown
0	40	admin	married	secondary	0	yes	no	cellular	13	7	other
0	60	blue-collar	married	primary	14	yes	yes	cellular	781	3	failure
0	41	blue-collar	single	secondary	6393	yes	no	cellular	128	0	unknown
0	39	services	married	secondary	435	yes	no	cellular	411	3	other
0	31	housemaid	divorced	primary	168	yes	no	cellular	266	0	unknown
0	32	blue-collar	married	primary	233	yes	no	cellular	391	0	unknown
0	48	blue-collar	married	secondary	1267	yes	no	telephone	195	0	unknown
0	48	blue-collar	married	primary	108	yes	no	telephone	74	7	other
0	36	blue-collar	married	primary	49	yes	no	cellular	232	5	other
0	30	admin	divorced	secondary	891	no	no	cellular	340	1	failure
0	31	blue-collar	married	secondary	1803	yes	no	telephone	350	1	failure
0	27	management	married	tertiary	54	yes	no	cellular	309	0	unknown
0	43	technician	single	secondary	-266	yes	yes	cellular	12	0	unknown
0	28	blue-collar	single	secondary	-208	yes	no	cellular	136	2	failure
0	49	blue-collar	married	secondary	3309	yes	no	cellular	349	0	unknown
0	34	admin	divorced	secondary	1268	yes	no	cellular	259	0	unknown
0	30	management	single	tertiary	355	yes	no	cellular	153	0	unknown
0	32	blue-collar	single	secondary	138	yes	no	cellular	215	0	unknown
0	29	admin	single	secondary	-349	yes	no	cellular	233	0	unknown
0	38	admin	married	secondary	1852	yes	no	cellular	298	0	unknown
0	44	management	single	tertiary	-1313	yes	yes	cellular	104	0	unknown
0	38	management	married	tertiary	676	no	no	cellular	59	0	unknown
0	47	blue-collar	married	primary	537	yes	no	telephone	49	0	unknown
0	36	services	married	secondary	-74	yes	no	cellular	113	0	unknown
1	36	services	single	secondary	0	yes	no	cellular	1002	0	unknown
0	27	blue-collar	single	primary	-179	yes	no	cellular	54	0	unknown
0	24	admin	single	secondary	290	yes	no	cellular	80	4	failure
0	35	blue-collar	divorced	secondary	1780	yes	no	cellular	306	9	failure
0	36	admin	single	secondary	185	yes	no	cellular	61	5	other
0	45	admin	married	secondary	369	yes	no	cellular	20	0	unknown
0	45	blue-collar	single	primary	116	yes	no	cellular	16	1	failure
0	32	admin	married	secondary	337	no	no	cellular	51	1	failure
0	29	entrepreneur	married	secondary	422	yes	no	cellular	69	2	failure
1	40	blue-collar	married	primary	1841	yes	no	cellular	880	0	unknown
0	27	technician	married	secondary	2460	yes	no	cellular	600	0	unknown
0	31	technician	married	tertiary	165	no	no	cellular	218	0	unknown
0	45	self-employed	single	secondary	2762	yes	no	cellular	18	0	unknown
0	31	admin	single	secondary	862	yes	no	cellular	47	0	unknown
0	33	management	married	secondary	1423	yes	no	cellular	333	3	failure
0	25	retired	single	secondary	366	no	yes	cellular	102	2	failure
0	32	management	single	tertiary	6248	yes	no	cellular	64	2	failure
0	41	management	married	tertiary	30	yes	no	cellular	101	6	failure
0	37	blue-collar	married	primary	-137	yes	no	cellular	800	0	unknown
0	29	blue-collar	single	secondary	244	yes	no	cellular	19	0	unknown
0	57	retired	married	secondary	32	yes	no	cellular	476	0	unknown
0	54	management	married	tertiary	284	yes	yes	telephone	65	0	unknown
0	34	management	single	tertiary	178	yes	no	cellular	14	0	unknown
0	29	blue-collar	single	secondary	7531	no	no	cellular	50	0	unknown
0	45	admin	married	secondary	72	yes	yes	cellular	262	2	failure
1	33	admin	single	secondary	5	yes	no	cellular	934	2	failure
0	39	management	single	tertiary	11971	yes	no	telephone	75	5	failure
0	32	blue-collar	single	secondary	574	yes	no	cellular	51	0	unknown
0	30	admin	married	tertiary	-750	no	no	cellular	208	0	unknown
0	35	self-employed	married	secondary	-56	yes	no	cellular	162	3	failure
0	57	admin	married	secondary	407	yes	yes	cellular	166	0	unknown
0	40	blue-collar	married	secondary	187	yes	no	cellular	53	0	unknown
0	26	student	single	secondary	372	yes	no	cellular	34	2	other
0	34	admin	single	secondary	3160	no	no	cellular	22	13	failure
0	45	blue-collar	married	primary	302	yes	no	telephone	258	0	unknown
0	44	blue-collar	single	primary	-234	yes	yes	cellular	71	1	failure
0	40	management	single	tertiary	269	yes	no	cellular	11	0	unknown
0	34	blue-collar	married	primary	72	yes	no	cellular	93	0	unknown
0	34	admin	married	secondary	-297	yes	no	cellular	92	3	failure
0	32	blue-collar	married	secondary	9714	yes	no	cellular	1237	2	failure
1	37	blue-collar	married	primary	2120	yes	no	cellular	655	4	failure
0	46	services	married	secondary	-119	yes	no	cellular	138	3	failure
0	30	self-employed	married	secondary	220	yes	yes	cellular	187	0	unknown
0	36	admin	married	secondary	2278	yes	no	cellular	200	1	failure
0	41	blue-collar	married	secondary	780	yes	no	cellular	432	0	unknown
0	41	services	divorced	secondary	5745	yes	yes	cellular	69	1	failure
0	45	services	single	secondary	1378	yes	no	cellular	25	2	failure
0	55	technician	divorced	tertiary	525	yes	no	cellular	28	4	other
0	37	blue-collar	divorced	secondary	625	yes	no	cellular	68	2	failure
0	34	management	single	tertiary	1012	yes	yes	cellular	109	0	unknown
0	25	entrepreneur	single	tertiary	16874	yes	yes	cellular	117	0	unknown
0	29	admin	married	secondary	252	yes	no	cellular	1223	1	failure
0	38	management	married	secondary	341	no	no	cellular	136	2	failure
0	33	services	single	secondary	239	yes	no	cellular	101	0	unknown
0	40	admin	divorced	secondary	952	yes	no	cellular	126	1	failure
0	43	blue-collar	married	primary	-67	yes	no	telephone	137	1	failure
0	39	admin	married	secondary	8	yes	no	telephone	155	0	unknown
0	23	blue-collar	married	primary	531	yes	no	cellular	509	9	other
0	27	admin	married	secondary	1417	yes	no	cellular	143	3	failure
0	55	blue-collar	married	primary	135	yes	no	cellular	641	0	unknown
0	29	technician	single	secondary	-219	yes	no	cellular	85	2	failure
0	40	admin	single	secondary	1112	yes	no	cellular	104	0	unknown
1	51	management	single	tertiary	297	yes	no	cellular	415	1	failure
0	46	blue-collar	married	primary	494	yes	no	cellular	131	1	other
0	34	entrepreneur	married	secondary	183	yes	no	cellular	339	0	unknown
0	39	blue-collar	married	secondary	11854	yes	no	cellular	15	0	unknown
1	34	services	divorced	secondary	89	yes	no	cellular	1871	0	unknown
0	50	self-employed	married	secondary	358	yes	yes	cellular	315	3	failure
0	45	blue-collar	married	primary	1945	yes	no	cellular	63	0	unknown
1	35	technician	single	tertiary	13460	yes	no	cellular	1068	0	unknown
0	26	student	single	primary	177	yes	no	cellular	58	0	unknown
0	39	technician	single	secondary	-529	yes	no	cellular	22	5	failure
0	42	blue-collar	married	primary	686	yes	no	cellular	1326	3	failure
0	34	technician	married	tertiary	11752	yes	no	cellular	149	0	unknown
0	33	blue-collar	single	primary	-104	yes	no	cellular	34	16	other
0	28	blue-collar	single	primary	1518	yes	no	cellular	204	3	failure
0	29	management	single	tertiary	1273	yes	no	cellular	44	0	unknown
0	31	admin	single	secondary	320	yes	no	cellular	376	0	unknown
0	44	management	single	secondary	3684	yes	no	cellular	31	3	failure
0	47	services	married	secondary	223	no	no	cellular	133	0	unknown
0	26	self-employed	married	secondary	492	yes	yes	cellular	439	0	unknown
0	27	admin	single	tertiary	3672	yes	no	cellular	157	5	failure
0	43	blue-collar	married	primary	46	yes	no	cellular	38	6	failure
0	59	blue-collar	married	secondary	437	yes	no	telephone	73	0	unknown
1	56	blue-collar	married	primary	827	yes	no	telephone	462	0	unknown
0	26	blue-collar	single	secondary	474	yes	no	cellular	504	0	unknown
0	28	student	married	tertiary	327	yes	no	cellular	104	0	unknown
0	34	services	married	secondary	190	yes	no	cellular	121	0	unknown
0	30	technician	married	secondary	3123	yes	no	cellular	49	5	other
0	27	student	single	tertiary	4869	yes	no	cellular	258	4	other
0	33	technician	single	secondary	930	yes	no	cellular	163	1	failure
0	42	blue-collar	married	primary	-336	yes	no	telephone	12	0	unknown
0	33	admin	single	primary	-258	yes	no	cellular	158	2	failure
0	33	blue-collar	married	secondary	-63	yes	no	cellular	126	1	failure
0	32	self-employed	married	secondary	329	yes	no	telephone	166	0	unknown
0	42	technician	married	tertiary	-378	yes	yes	cellular	11	2	failure
0	33	blue-collar	single	primary	577	yes	no	cellular	59	0	unknown
1	35	blue-collar	married	secondary	205	yes	yes	cellular	1313	1	failure
0	35	management	married	tertiary	-10	yes	no	cellular	168	1	other
0	38	admin	married	secondary	1949	yes	no	cellular	157	0	unknown
1	32	management	single	tertiary	6542	yes	no	cellular	1598	5	failure
0	31	management	married	tertiary	1010	yes	no	cellular	385	9	other
0	38	entrepreneur	married	secondary	157	no	yes	cellular	57	1	other
0	24	blue-collar	single	secondary	1690	yes	yes	cellular	543	3	failure
1	32	blue-collar	single	secondary	217	yes	no	cellular	692	0	unknown
0	33	management	married	tertiary	5792	yes	no	cellular	55	0	unknown
0	37	blue-collar	married	secondary	2016	yes	yes	cellular	20	0	unknown
0	33	admin	single	tertiary	701	yes	no	cellular	59	0	unknown
0	60	management	divorced	tertiary	-4057	yes	no	cellular	242	0	unknown
0	38	blue-collar	married	primary	1428	yes	no	telephone	33	0	unknown
0	26	services	married	secondary	0	yes	no	cellular	130	0	unknown
0	32	management	married	tertiary	91	no	no	cellular	126	2	failure
0	54	blue-collar	married	secondary	1777	yes	no	cellular	13	6	success
0	56	services	married	secondary	6503	yes	yes	cellular	27	0	unknown
0	38	technician	married	secondary	525	yes	yes	telephone	15	1	other
0	52	admin	married	secondary	2323	yes	no	cellular	45	0	unknown
0	38	management	divorced	tertiary	4335	yes	no	cellular	157	1	failure
1	34	technician	married	tertiary	3743	yes	no	cellular	722	0	unknown
0	40	blue-collar	single	primary	-21	no	no	cellular	68	3	failure
0	34	blue-collar	single	tertiary	-303	yes	no	cellular	17	2	failure
0	51	technician	married	secondary	614	yes	no	cellular	9	0	unknown
0	47	blue-collar	single	primary	159	yes	no	cellular	7	13	other
0	57	blue-collar	married	secondary	1521	yes	yes	cellular	102	5	failure
0	22	services	single	secondary	250	yes	no	cellular	117	0	unknown
1	39	services	married	secondary	117	yes	no	cellular	1032	0	unknown
0	28	blue-collar	single	secondary	171	yes	no	cellular	523	0	unknown
0	24	blue-collar	single	secondary	6	yes	no	cellular	16	0	unknown
0	25	services	single	secondary	-141	yes	no	cellular	113	2	failure
0	59	blue-collar	married	secondary	32	yes	no	cellular	201	0	unknown
0	37	blue-collar	married	secondary	91	yes	no	cellular	8	0	unknown
0	36	blue-collar	married	primary	0	yes	no	cellular	8	0	unknown
1	29	blue-collar	married	secondary	-493	yes	no	cellular	536	4	failure
0	29	services	single	secondary	-79	yes	yes	cellular	16	4	other
0	28	admin	single	secondary	3029	yes	no	cellular	58	0	unknown
0	35	blue-collar	married	secondary	3181	yes	no	cellular	28	0	unknown
0	48	services	divorced	secondary	142	yes	no	cellular	11	0	unknown
0	29	technician	single	secondary	-2	yes	yes	cellular	9	0	unknown
1	37	housemaid	single	secondary	465	yes	no	cellular	899	0	unknown
0	35	management	single	tertiary	13	yes	no	cellular	17	5	other
0	28	admin	married	secondary	788	yes	no	cellular	11	0	unknown
0	37	housemaid	married	primary	254	yes	no	telephone	16	0	unknown
1	33	management	single	tertiary	62	yes	no	cellular	473	0	unknown
0	34	admin	married	secondary	95	yes	no	cellular	114	22	other
0	29	services	single	secondary	23	yes	yes	cellular	159	2	other
0	27	services	single	secondary	504	yes	no	cellular	106	8	other
0	25	services	married	secondary	4522	yes	no	cellular	177	0	unknown
0	47	technician	divorced	secondary	22	no	no	cellular	17	0	unknown
0	28	technician	single	secondary	1589	yes	no	cellular	359	0	unknown
0	54	blue-collar	divorced	secondary	244	yes	yes	cellular	9	11	other
0	54	management	divorced	tertiary	0	yes	no	telephone	17	0	unknown
0	37	blue-collar	single	tertiary	481	no	no	cellular	11	0	unknown
0	23	housemaid	single	primary	93	yes	no	cellular	70	0	unknown
0	34	blue-collar	married	primary	-703	yes	no	cellular	160	0	unknown
0	49	blue-collar	married	primary	490	yes	no	telephone	19	2	failure
0	26	admin	single	secondary	141	yes	no	cellular	19	6	other
0	54	self-employed	divorced	primary	4382	yes	no	telephone	193	0	unknown
0	30	blue-collar	married	secondary	-28	yes	no	cellular	284	1	failure
0	32	blue-collar	married	secondary	36	yes	no	cellular	116	0	unknown
0	27	admin	married	secondary	0	yes	yes	cellular	157	0	unknown
0	37	blue-collar	divorced	secondary	333	yes	no	telephone	73	0	unknown
0	33	blue-collar	married	secondary	523	yes	no	cellular	18	5	failure
0	35	blue-collar	married	primary	2281	yes	no	cellular	126	1	other
0	28	blue-collar	single	secondary	2486	yes	no	telephone	26	1	success
0	30	management	married	tertiary	1022	yes	no	cellular	97	1	failure
0	48	blue-collar	married	primary	750	yes	no	cellular	90	0	unknown
0	44	admin	married	secondary	-314	no	no	cellular	144	0	unknown
0	34	blue-collar	married	primary	428	yes	no	cellular	59	0	unknown
0	29	services	single	secondary	9	yes	no	cellular	19	0	unknown
0	30	admin	single	secondary	127	yes	no	cellular	16	1	other
0	38	technician	divorced	secondary	1559	yes	no	cellular	22	10	failure
0	31	blue-collar	single	secondary	512	yes	no	cellular	44	0	unknown
0	32	services	married	secondary	1977	yes	yes	cellular	44	0	unknown
0	32	blue-collar	married	primary	-283	yes	no	cellular	24	2	other
0	33	services	married	secondary	2533	yes	no	cellular	16	2	other
0	35	blue-collar	married	secondary	305	yes	no	cellular	7	25	failure
0	30	services	single	secondary	0	yes	no	cellular	131	9	failure
0	31	blue-collar	married	primary	54	yes	no	cellular	239	0	unknown
0	44	admin	married	secondary	185	yes	no	cellular	27	0	unknown
0	57	housemaid	married	primary	151	yes	no	cellular	14	0	unknown
0	23	entrepreneur	single	secondary	1128	yes	no	cellular	77	0	unknown
0	28	technician	married	secondary	1944	yes	no	telephone	21	0	unknown
0	31	admin	divorced	secondary	11	yes	no	cellular	17	9	other
0	37	admin	single	secondary	31	yes	no	cellular	15	0	unknown
0	48	blue-collar	married	secondary	5089	yes	no	cellular	30	0	unknown
0	31	services	divorced	secondary	39	yes	no	cellular	13	0	unknown
0	31	technician	single	secondary	1447	yes	no	cellular	236	15	failure
1	40	admin	single	secondary	2040	yes	no	cellular	906	2	failure
0	40	services	married	secondary	191	yes	no	cellular	201	6	other
0	23	student	married	tertiary	-230	yes	no	cellular	259	0	unknown
0	23	blue-collar	single	secondary	39	yes	no	cellular	76	0	unknown
0	32	blue-collar	married	tertiary	143	yes	yes	cellular	90	0	unknown
0	36	admin	single	secondary	507	yes	no	cellular	264	2	success
0	24	blue-collar	single	primary	2129	yes	yes	telephone	51	0	unknown
0	24	technician	single	secondary	-1329	yes	no	cellular	50	2	other
0	32	technician	single	secondary	483	yes	yes	cellular	35	0	unknown
0	30	technician	married	secondary	769	yes	no	cellular	10	0	unknown
0	54	blue-collar	divorced	primary	215	yes	no	cellular	34	5	failure
0	29	blue-collar	married	secondary	-95	yes	no	cellular	164	1	failure
